,data
84003,0
84004,0
84005,1
84006,0
84007,1
84008,1
84009,1
84010,1
84011,0
84012,1
84013,1
84014,0
84015,1
84016,0
84017,1
84018,0
84019,2
84020,0
84021,2
84022,2
84023,1
84024,1
84025,0
84026,2
84027,2
84028,0
84029,1
84030,1
84031,0
84032,0
84033,1
84034,0
84035,0
84036,1
84037,1
84038,2
84039,0
84040,1
84041,1
84042,1
84043,2
84044,0
84045,2
84046,1
84047,0
84048,0
84049,1
84050,1
84051,3
84052,2
84053,2
84054,0
84055,0
84056,0
84057,0
84058,0
84059,1
84060,0
84061,0
84062,2
84063,1
84064,0
84065,0
84066,1
84067,2
84068,0
84069,2
84070,1
84071,0
84072,0
84073,2
84074,2
84075,2
84076,1
84077,0
84078,2
84079,0
84080,1
84081,1
84082,0
84083,1
84084,0
84085,0
84086,2
84087,1
84088,2
84089,0
84090,2
84091,1
84092,0
84093,0
84094,0
84095,0
84096,1
84097,1
84098,0
84099,0
84100,2
84101,2
84102,0
84103,0
84104,1
84105,0
84106,0
84107,0
84108,1
84109,1
84110,0
84111,1
84112,0
84113,0
84114,0
84115,2
84116,1
84117,2
84118,1
84119,2
84120,1
84121,2
84122,0
84123,0
84124,2
84125,0
84126,1
84127,2
84128,1
84129,0
84130,1
84131,2
84132,1
84133,1
84134,3
84135,0
84136,0
84137,0
84138,1
84139,1
84140,1
84141,1
84142,0
84143,2
84144,0
84145,0
84146,0
84147,2
84148,1
84149,0
84150,0
84151,0
84152,1
84153,1
84154,1
84155,0
84156,2
84157,0
84158,0
84159,1
84160,1
84161,2
84162,1
84163,2
84164,2
84165,0
84166,1
84167,0
84168,1
84169,0
84170,2
84171,0
84172,3
84173,0
84174,0
84175,0
84176,1
84177,2
84178,1
84179,1
84180,2
84181,1
84182,2
84183,2
84184,1
84185,1
84186,2
84187,0
84188,1
84189,2
84190,2
84191,0
84192,1
84193,2
84194,1
84195,0
84196,0
84197,0
84198,0
84199,1
84200,0
84201,0
84202,0
84203,1
84204,2
84205,1
84206,0
84207,0
84208,1
84209,1
84210,0
84211,0
84212,2
84213,2
84214,0
84215,0
84216,1
84217,0
84218,2
84219,0
84220,2
84221,2
84222,1
84223,0
84224,2
84225,2
84226,2
84227,0
84228,0
84229,2
84230,1
84231,2
84232,2
84233,0
84234,1
84235,0
84236,0
84237,1
84238,1
84239,0
84240,0
84241,2
84242,1
84243,0
84244,0
84245,2
84246,1
84247,0
84248,0
84249,0
84250,1
84251,0
84252,1
84253,2
84254,0
84255,0
84256,1
84257,0
84258,0
84259,1
84260,0
84261,1
84262,1
84263,0
84264,0
84265,0
84266,0
84267,0
84268,0
84269,1
84270,1
84271,0
84272,1
84273,0
84274,1
84275,0
84276,0
84277,2
84278,1
84279,0
84280,1
84281,0
84282,2
84283,1
84284,1
84285,1
84286,2
84287,0
84288,2
84289,2
84290,0
84291,2
84292,1
84293,0
84294,0
84295,2
84296,0
84297,0
84298,0
84299,1
84300,0
84301,2
84302,0
84303,1
84304,0
84305,1
84306,0
84307,1
84308,1
84309,1
84310,1
84311,2
84312,0
84313,0
84314,0
84315,0
84316,0
84317,0
84318,0
84319,1
84320,0
84321,1
84322,1
84323,2
84324,1
84325,1
84326,0
84327,1
84328,1
84329,3
84330,0
84331,0
84332,0
84333,0
84334,1
84335,3
84336,2
84337,0
84338,0
84339,0
84340,1
84341,0
84342,0
84343,2
84344,1
84345,0
84346,1
84347,0
84348,0
84349,2
84350,0
84351,0
84352,2
84353,1
84354,2
84355,0
84356,1
84357,2
84358,0
84359,0
84360,0
84361,2
84362,0
84363,0
84364,1
84365,1
84366,0
84367,0
84368,1
84369,2
84370,2
84371,2
84372,1
84373,0
84374,2
84375,1
84376,1
84377,0
84378,2
84379,0
84380,0
84381,0
84382,0
84383,0
84384,1
84385,1
84386,2
84387,2
84388,1
84389,0
84390,0
84391,1
84392,0
84393,0
84394,1
84395,0
84396,2
84397,1
84398,1
84399,1
84400,2
84401,1
84402,0
84403,1
84404,2
84405,0
84406,2
84407,2
84408,0
84409,0
84410,0
84411,2
84412,1
84413,0
84414,2
84415,0
84416,0
84417,0
84418,2
84419,0
84420,0
84421,2
84422,0
84423,1
84424,1
84425,1
84426,0
84427,2
84428,1
84429,0
84430,0
84431,1
84432,0
84433,0
84434,0
84435,0
84436,2
84437,0
84438,1
84439,2
84440,0
84441,1
84442,1
84443,2
84444,0
84445,0
84446,2
84447,0
84448,1
84449,1
84450,0
84451,1
84452,0
84453,1
84454,2
84455,0
84456,0
84457,1
84458,2
84459,0
84460,1
84461,0
84462,1
84463,2
84464,0
84465,0
84466,0
84467,1
84468,0
84469,0
84470,0
84471,0
84472,0
84473,2
84474,0
84475,1
84476,0
84477,1
84478,0
84479,0
84480,1
84481,1
84482,1
84483,2
84484,0
84485,1
84486,0
84487,1
84488,1
84489,1
84490,0
84491,0
84492,0
84493,1
84494,0
84495,1
84496,0
84497,1
84498,0
84499,3
84500,2
84501,2
84502,1
84503,1
84504,1
84505,0
84506,0
84507,2
84508,0
84509,0
84510,0
84511,2
84512,0
84513,2
84514,1
84515,0
84516,1
84517,0
84518,2
84519,1
84520,1
84521,2
84522,1
84523,0
84524,0
84525,1
84526,1
84527,0
84528,0
84529,0
84530,0
84531,1
84532,0
84533,1
84534,1
84535,3
84536,1
84537,0
84538,1
84539,0
84540,1
84541,1
84542,0
84543,1
84544,2
84545,1
84546,1
84547,0
84548,1
84549,0
84550,3
84551,1
84552,0
84553,1
84554,0
84555,0
84556,1
84557,1
84558,2
84559,0
84560,1
84561,1
84562,0
84563,1
84564,2
84565,0
84566,3
84567,1
84568,0
84569,0
84570,0
84571,0
84572,0
84573,0
84574,1
84575,2
84576,0
84577,0
84578,0
84579,3
84580,2
84581,0
84582,0
84583,1
84584,3
84585,0
84586,1
84587,1
84588,2
84589,1
84590,0
84591,2
84592,1
84593,2
84594,0
84595,0
84596,0
84597,0
84598,1
84599,0
84600,1
84601,0
84602,1
84603,0
84604,1
84605,2
84606,2
84607,2
84608,0
84609,1
84610,0
84611,2
84612,1
84613,0
84614,1
84615,0
84616,0
84617,0
84618,2
84619,0
84620,0
84621,3
84622,2
84623,1
84624,0
84625,1
84626,2
84627,0
84628,1
84629,0
84630,2
84631,0
84632,2
84633,1
84634,0
84635,0
84636,0
84637,0
84638,1
84639,1
84640,2
84641,1
84642,1
84643,0
84644,0
84645,2
84646,1
84647,2
84648,0
84649,0
84650,1
84651,1
84652,1
84653,0
84654,1
84655,1
84656,0
84657,1
84658,0
84659,1
84660,1
84661,1
84662,2
84663,1
84664,1
84665,1
84666,0
84667,2
84668,2
84669,1
84670,1
84671,1
84672,0
84673,0
84674,3
84675,0
84676,0
84677,0
84678,1
84679,0
84680,0
84681,2
84682,1
84683,1
84684,0
84685,0
84686,1
84687,1
84688,1
84689,0
84690,1
84691,0
84692,0
84693,1
84694,0
84695,1
84696,1
84697,0
84698,0
84699,1
84700,0
84701,0
84702,1
84703,0
84704,2
84705,1
84706,2
84707,2
84708,0
84709,0
84710,2
84711,0
84712,0
84713,1
84714,2
84715,1
84716,0
84717,1
84718,1
84719,0
84720,0
84721,2
84722,0
84723,0
84724,1
84725,1
84726,0
84727,1
84728,0
84729,0
84730,1
84731,1
84732,0
84733,1
84734,0
84735,2
84736,1
84737,1
84738,0
84739,0
84740,2
84741,2
84742,1
84743,2
84744,1
84745,0
84746,0
84747,0
84748,0
84749,2
84750,2
84751,0
84752,2
84753,1
84754,0
84755,1
84756,1
84757,0
84758,0
84759,0
84760,1
84761,1
84762,2
84763,1
84764,1
84765,0
84766,0
84767,0
84768,2
84769,0
84770,0
84771,0
84772,0
84773,2
84774,1
84775,2
84776,0
84777,1
84778,1
84779,0
84780,0
84781,3
84782,1
84783,0
84784,0
84785,0
84786,0
84787,0
84788,0
84789,1
84790,0
84791,0
84792,1
84793,1
84794,2
84795,1
84796,0
84797,0
84798,0
84799,0
84800,0
84801,1
84802,0
84803,2
84804,2
84805,1
84806,2
84807,1
84808,0
84809,0
84810,1
84811,0
84812,1
84813,0
84814,2
84815,1
84816,1
84817,1
84818,1
84819,2
84820,2
84821,1
84822,1
84823,0
84824,2
84825,1
84826,2
84827,1
84828,2
84829,3
84830,0
84831,1
84832,0
84833,2
84834,0
84835,2
84836,0
84837,0
84838,0
84839,0
84840,0
84841,2
84842,0
84843,2
84844,2
84845,1
84846,0
84847,3
84848,0
84849,2
84850,1
84851,0
84852,1
84853,2
84854,0
84855,0
84856,0
84857,1
84858,0
84859,2
84860,1
84861,0
84862,0
84863,3
84864,1
84865,0
84866,2
84867,0
84868,0
84869,0
84870,0
84871,2
84872,0
84873,0
84874,1
84875,0
84876,0
84877,0
84878,1
84879,2
84880,0
84881,0
84882,0
84883,0
84884,0
84885,0
84886,2
84887,2
84888,0
84889,1
84890,1
84891,0
84892,1
84893,3
84894,0
84895,1
84896,1
84897,0
84898,1
84899,1
84900,2
84901,0
84902,2
84903,0
84904,0
84905,1
84906,2
84907,1
84908,1
84909,0
84910,1
84911,0
84912,0
84913,0
84914,1
84915,1
84916,0
84917,0
84918,2
84919,0
84920,1
84921,1
84922,1
84923,0
84924,0
84925,0
84926,1
84927,0
84928,0
84929,0
84930,0
84931,2
84932,0
84933,2
84934,2
84935,0
84936,2
84937,1
84938,0
84939,0
84940,1
84941,0
84942,1
84943,0
84944,0
84945,0
84946,2
84947,0
84948,2
84949,0
84950,1
84951,2
84952,0
84953,2
84954,1
84955,2
84956,1
84957,0
84958,0
84959,2
84960,0
84961,1
84962,2
84963,1
84964,2
84965,2
84966,0
84967,1
84968,0
84969,0
84970,0
84971,3
84972,2
84973,2
84974,1
84975,0
84976,0
84977,2
84978,0
84979,0
84980,1
84981,0
84982,0
84983,1
84984,1
84985,0
84986,0
84987,0
84988,3
84989,0
84990,1
84991,0
84992,0
84993,0
84994,1
84995,3
84996,0
84997,3
84998,1
84999,2
85000,1
85001,1
85002,0
85003,1
85004,1
85005,0
85006,0
85007,2
85008,1
85009,1
85010,1
85011,0
85012,2
85013,1
85014,1
85015,1
85016,0
85017,0
85018,0
85019,2
85020,1
85021,2
85022,2
85023,2
85024,1
85025,0
85026,1
85027,0
85028,1
85029,1
85030,0
85031,1
85032,2
85033,0
85034,0
85035,1
85036,1
85037,0
85038,0
85039,2
85040,1
85041,0
85042,0
85043,1
85044,2
85045,1
85046,0
85047,1
85048,1
85049,1
85050,2
85051,0
85052,3
85053,2
85054,0
85055,2
85056,0
85057,1
85058,2
85059,0
85060,1
85061,2
85062,2
85063,0
85064,1
85065,0
85066,1
85067,2
85068,0
85069,1
85070,1
85071,2
85072,0
85073,0
85074,0
85075,2
85076,1
85077,2
85078,0
85079,0
85080,0
85081,2
85082,0
85083,1
85084,0
85085,1
85086,1
85087,0
85088,0
85089,0
85090,2
85091,0
85092,0
85093,0
85094,0
85095,2
85096,0
85097,2
85098,0
85099,3
85100,0
85101,1
85102,0
85103,1
85104,0
85105,1
85106,1
85107,0
85108,1
85109,2
85110,2
85111,2
85112,0
85113,0
85114,1
85115,0
85116,0
85117,1
85118,0
85119,0
85120,0
85121,2
85122,1
85123,0
85124,3
85125,0
85126,1
85127,1
85128,0
85129,0
85130,0
85131,0
85132,0
85133,2
85134,1
85135,0
85136,1
85137,0
85138,0
85139,1
85140,1
85141,0
85142,0
85143,0
85144,0
85145,0
85146,0
85147,2
85148,0
85149,1
85150,1
85151,0
85152,2
85153,1
85154,0
85155,1
85156,1
85157,1
85158,1
85159,1
85160,1
85161,0
85162,2
85163,2
85164,0
85165,0
85166,2
85167,1
85168,1
85169,0
85170,0
85171,0
85172,0
85173,3
85174,0
85175,0
85176,1
85177,1
85178,1
85179,0
85180,0
85181,1
85182,0
85183,1
85184,0
85185,2
85186,0
85187,1
85188,0
85189,1
85190,1
85191,2
85192,2
85193,0
85194,0
85195,0
85196,0
85197,0
85198,1
85199,2
85200,2
85201,1
85202,0
85203,0
85204,1
85205,2
85206,0
85207,1
85208,0
85209,2
85210,0
85211,0
85212,0
85213,0
85214,1
85215,1
85216,0
85217,0
85218,0
85219,2
85220,0
85221,0
85222,0
85223,2
85224,2
85225,0
85226,0
85227,0
85228,2
85229,0
85230,1
85231,0
85232,2
85233,1
85234,0
85235,0
85236,1
85237,0
85238,0
85239,1
85240,0
85241,2
85242,1
85243,0
85244,0
85245,1
85246,0
85247,0
85248,0
85249,2
85250,1
85251,1
85252,2
85253,1
85254,0
85255,1
85256,0
85257,0
85258,0
85259,0
85260,2
85261,2
85262,1
85263,2
85264,0
85265,1
85266,0
85267,0
85268,0
85269,1
85270,2
85271,0
85272,0
85273,0
85274,1
85275,0
85276,0
85277,0
85278,0
85279,0
85280,0
85281,2
85282,0
85283,0
85284,1
85285,0
85286,1
85287,1
85288,1
85289,2
85290,0
85291,1
85292,0
85293,2
85294,0
85295,2
85296,0
85297,0
85298,1
85299,1
85300,1
85301,0
85302,1
85303,0
85304,0
85305,0
85306,0
85307,0
85308,0
85309,1
85310,1
85311,0
85312,0
85313,2
85314,1
85315,0
85316,1
85317,0
85318,0
85319,0
85320,0
85321,0
85322,2
85323,0
85324,1
85325,3
85326,1
85327,0
85328,0
85329,0
85330,0
85331,0
85332,0
85333,0
85334,0
85335,0
85336,2
85337,0
85338,1
85339,0
85340,2
85341,1
85342,2
85343,0
85344,2
85345,0
85346,1
85347,0
85348,0
85349,0
85350,0
85351,0
85352,1
85353,1
85354,1
85355,1
85356,0
85357,2
85358,2
85359,0
85360,0
85361,2
85362,0
85363,1
85364,0
85365,0
85366,1
85367,0
85368,0
85369,1
85370,0
85371,2
85372,0
85373,2
85374,1
85375,1
85376,0
85377,0
85378,2
85379,0
85380,1
85381,0
85382,3
85383,1
85384,0
85385,0
85386,2
85387,0
85388,0
85389,0
85390,2
85391,1
85392,0
85393,1
85394,0
85395,1
85396,0
85397,2
85398,1
85399,1
85400,1
85401,0
85402,0
85403,1
85404,0
85405,2
85406,0
85407,1
85408,2
85409,2
85410,0
85411,0
85412,0
85413,1
85414,0
85415,1
85416,1
85417,1
85418,1
85419,0
85420,1
85421,1
85422,2
85423,2
85424,0
85425,2
85426,2
85427,0
85428,1
85429,0
85430,0
85431,1
85432,0
85433,0
85434,0
85435,0
85436,1
85437,1
85438,0
85439,0
85440,1
85441,1
85442,1
85443,2
85444,0
85445,1
85446,1
85447,2
85448,2
85449,0
85450,2
85451,0
85452,0
85453,0
85454,2
85455,2
85456,0
85457,0
85458,1
85459,2
85460,0
85461,0
85462,0
85463,0
85464,0
85465,2
85466,0
85467,1
85468,1
85469,1
85470,1
85471,0
85472,2
85473,2
85474,2
85475,0
85476,0
85477,0
85478,1
85479,1
85480,0
85481,1
85482,0
85483,2
85484,1
85485,0
85486,0
85487,0
85488,0
85489,0
85490,0
85491,0
85492,1
85493,2
85494,0
85495,1
85496,2
85497,1
85498,3
85499,2
85500,0
85501,1
85502,2
85503,1
85504,1
85505,2
85506,0
85507,1
85508,2
85509,2
85510,0
85511,0
85512,0
85513,1
85514,0
85515,1
85516,3
85517,0
85518,0
85519,2
85520,2
85521,2
85522,0
85523,0
85524,1
85525,0
85526,0
85527,0
85528,3
85529,1
85530,1
85531,0
85532,0
85533,0
85534,1
85535,2
85536,0
85537,1
85538,1
85539,1
85540,2
85541,1
85542,1
85543,1
85544,0
85545,1
85546,1
85547,0
85548,1
85549,0
85550,0
85551,0
85552,0
85553,0
85554,0
85555,1
85556,1
85557,1
85558,1
85559,1
85560,0
85561,1
85562,2
85563,0
85564,0
85565,1
85566,0
85567,0
85568,0
85569,2
85570,0
85571,0
85572,0
85573,1
85574,2
85575,0
85576,0
85577,0
85578,1
85579,2
85580,1
85581,0
85582,2
85583,1
85584,1
85585,0
85586,1
85587,0
85588,2
85589,1
85590,0
85591,0
85592,1
85593,0
85594,1
85595,2
85596,0
85597,0
85598,0
85599,2
85600,1
85601,0
85602,0
85603,1
85604,1
85605,0
85606,0
85607,1
85608,0
85609,1
85610,0
85611,1
85612,0
85613,1
85614,0
85615,1
85616,0
85617,0
85618,3
85619,0
85620,0
85621,0
85622,0
85623,1
85624,0
85625,0
85626,1
85627,0
85628,1
85629,2
85630,2
85631,0
85632,1
85633,3
85634,2
85635,0
85636,0
85637,0
85638,1
85639,0
85640,0
85641,0
85642,0
85643,0
85644,0
85645,2
85646,2
85647,0
85648,1
85649,2
85650,0
85651,1
85652,1
85653,2
85654,2
85655,1
85656,1
85657,1
85658,0
85659,0
85660,0
85661,0
85662,1
85663,0
85664,0
85665,0
85666,0
85667,0
85668,1
85669,2
85670,2
85671,0
85672,1
85673,2
85674,1
85675,0
85676,0
85677,2
85678,2
85679,0
85680,0
85681,0
85682,0
85683,2
85684,0
85685,0
85686,0
85687,0
85688,2
85689,1
85690,0
85691,0
85692,0
85693,0
85694,1
85695,1
85696,2
85697,2
85698,0
85699,1
85700,1
85701,2
85702,0
85703,0
85704,2
85705,0
85706,0
85707,0
85708,1
85709,0
85710,1
85711,3
85712,3
85713,1
85714,0
85715,1
85716,0
85717,1
85718,0
85719,1
85720,0
85721,1
85722,1
85723,0
85724,2
85725,0
85726,1
85727,0
85728,0
85729,0
85730,0
85731,1
85732,0
85733,1
85734,2
85735,1
85736,1
85737,0
85738,1
85739,1
85740,1
85741,0
85742,0
85743,0
85744,0
85745,0
85746,0
85747,0
85748,2
85749,0
85750,0
85751,0
85752,0
85753,2
85754,1
85755,0
85756,0
85757,0
85758,0
85759,2
85760,0
85761,1
85762,0
85763,1
85764,1
85765,0
85766,0
85767,0
85768,0
85769,1
85770,1
85771,0
85772,2
85773,3
85774,0
85775,1
85776,0
85777,2
85778,1
85779,0
85780,1
85781,0
85782,1
85783,0
85784,0
85785,2
85786,3
85787,1
85788,1
85789,0
85790,2
85791,0
85792,0
85793,1
85794,0
85795,1
85796,0
85797,2
85798,1
85799,0
85800,2
85801,0
85802,1
85803,0
85804,1
85805,2
85806,1
85807,0
85808,0
85809,2
85810,0
85811,1
85812,0
85813,1
85814,1
85815,1
85816,0
85817,0
85818,1
85819,2
85820,2
85821,1
85822,0
85823,0
85824,0
85825,0
85826,2
85827,0
85828,1
85829,1
85830,0
85831,1
85832,0
85833,0
85834,2
85835,1
85836,0
85837,0
85838,1
85839,1
85840,1
85841,0
85842,0
85843,0
85844,1
85845,1
85846,1
85847,0
85848,1
85849,1
85850,0
85851,0
85852,2
85853,0
85854,2
85855,1
85856,0
85857,2
85858,0
85859,0
85860,0
85861,2
85862,1
85863,0
85864,1
85865,0
85866,3
85867,2
85868,1
85869,1
85870,0
85871,0
85872,1
85873,1
85874,0
85875,1
85876,1
85877,0
85878,2
85879,0
85880,0
85881,1
85882,2
85883,1
85884,0
85885,0
85886,1
85887,0
85888,0
85889,0
85890,0
85891,0
85892,2
85893,0
85894,0
85895,0
85896,2
85897,2
85898,0
85899,2
85900,1
85901,0
85902,2
85903,0
85904,1
85905,0
85906,0
85907,0
85908,0
85909,0
85910,0
85911,2
85912,2
85913,0
85914,1
85915,2
85916,0
85917,0
85918,0
85919,1
85920,1
85921,2
85922,0
85923,2
85924,2
85925,1
85926,1
85927,0
85928,0
85929,0
85930,2
85931,0
85932,1
85933,2
85934,0
85935,0
85936,2
85937,1
85938,2
85939,1
85940,0
85941,1
85942,0
85943,0
85944,0
85945,2
85946,0
85947,1
85948,0
85949,0
85950,0
85951,0
85952,2
85953,0
85954,1
85955,0
85956,2
85957,0
85958,0
85959,0
85960,0
85961,1
85962,1
85963,0
85964,0
85965,0
85966,0
85967,0
85968,2
85969,3
85970,0
85971,2
85972,1
85973,0
85974,1
85975,1
85976,0
85977,1
85978,0
85979,3
85980,2
85981,0
85982,1
85983,1
85984,0
85985,1
85986,2
85987,0
85988,0
85989,2
85990,2
85991,2
85992,0
85993,0
85994,1
85995,0
85996,2
85997,1
85998,1
85999,0
86000,2
86001,0
86002,0
86003,1
86004,0
86005,1
86006,2
86007,2
86008,0
86009,0
86010,2
86011,0
86012,1
86013,1
86014,0
86015,1
86016,3
86017,2
86018,1
86019,1
86020,0
86021,1
86022,1
86023,0
86024,0
86025,0
86026,1
86027,2
86028,0
86029,0
86030,0
86031,2
86032,3
86033,2
86034,0
86035,1
86036,2
86037,1
86038,0
86039,2
86040,1
86041,1
86042,0
86043,0
86044,0
86045,0
86046,1
86047,1
86048,0
86049,1
86050,1
86051,1
86052,1
86053,0
86054,0
86055,0
86056,2
86057,1
86058,0
86059,1
86060,0
86061,1
86062,1
86063,1
86064,1
86065,0
86066,1
86067,0
86068,1
86069,0
86070,3
86071,0
86072,2
86073,3
86074,0
86075,0
86076,1
86077,1
86078,1
86079,2
86080,2
86081,1
86082,1
86083,2
86084,0
86085,2
86086,0
86087,1
86088,1
86089,0
86090,1
86091,0
86092,0
86093,0
86094,0
86095,2
86096,3
86097,0
86098,0
86099,0
86100,2
86101,1
86102,0
86103,0
86104,1
86105,1
86106,1
86107,0
86108,1
86109,2
86110,2
86111,0
86112,2
86113,0
86114,2
86115,1
86116,0
86117,2
86118,0
86119,1
86120,0
86121,1
86122,1
86123,0
86124,0
86125,0
86126,2
86127,0
86128,0
86129,0
86130,2
86131,0
86132,0
86133,2
86134,2
86135,1
86136,1
86137,0
86138,0
86139,2
86140,0
86141,1
86142,2
86143,0
86144,0
86145,0
86146,0
86147,2
86148,0
86149,1
86150,0
86151,1
86152,0
86153,1
86154,1
86155,0
86156,1
86157,0
86158,1
86159,2
86160,0
86161,2
86162,0
86163,2
86164,0
86165,0
86166,0
86167,1
86168,2
86169,0
86170,0
86171,2
86172,0
86173,1
86174,2
86175,1
86176,1
86177,0
86178,1
86179,2
86180,0
86181,0
86182,0
86183,2
86184,1
86185,0
86186,1
86187,1
86188,2
86189,0
86190,0
86191,0
86192,0
86193,2
86194,0
86195,1
86196,2
86197,2
86198,0
86199,1
86200,0
86201,0
86202,0
86203,1
